id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist
1PWnjvzT5Jhpfnh96DRNDh,Best I Ever Had,51,258800,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/09,0.441,0.904,1,-2.636,1,0.359,0.102,0,0.196,0.529,161.74,4,Drake
32nmTtZNtJq2LQQJlYc96h,My Only Wish (This Year),4,254720,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/30/07,0.667,0.715,0,-8.017,1,0.0269,0.184,0,0.18600000000000003,0.6779999999999999,147.064,4,Britney
6nx1JCehhu4N9j5qNALyTu,The Crunge - Remaster,34,197704,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.531,0.7979999999999999,2,-8.514,1,0.14800000000000002,0.132,0,0.35600000000000004,0.852,112.609,5,Zeppelin
4pW4DF1119GLHiuWE7Jcb4,Thank You - Remaster,48,289485,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.292,0.306,7,-13.158,1,0.0547,0.184,0.0046,0.14400000000000002,0.131,79.406,4,Zeppelin
1pYKzfOlpHWtVUiEIu4Vn7,What's My Name?,53,263173,0,"['Rihanna', 'Drake']","['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",11/15/10,0.695,0.782,2,-2.967,1,0.0629,0.223,0,0.0773,0.595,99.992,4,Drake
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,180522,1,"['Meek Mill', 'Drake']","['20sxb77xiYeusSH8cVdatc', '3TVXtAsR1Inumwj472S9r4']",11/30/18,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.00299999999999,4,Drake
4hLQfgtzEyxme6w5GiwAEy,The Rover - 1993 Remaster,56,336907,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.36700000000000005,0.752,6,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,4,Zeppelin
2jTujnt0y344ai1rNOywgr,KMT,64,162638,1,"['Drake', 'Giggs']","['3TVXtAsR1Inumwj472S9r4', '3S0tlB4fE7ChxI2pWz8Xip']",3/18/17,0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.98700000000001,4,Drake
7llNWna9CEKr88Ng4vAwiI,Stairway to Heaven - Sunset Sound Mix,43,483667,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.316,0.298,7,-13.803,1,0.0423,0.6559999999999999,0.00337,0.174,0.3,81.993,4,Zeppelin
2y0xzua7r5tBGflKU8NAsD,Over the Hills and Far Away - (Live at MSG 1973) [Remaster],38,371027,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.239,0.9129999999999999,2,-7.724,1,0.0814,0.00325,0.0715,0.858,0.376,95.09700000000001,4,Zeppelin
48RN2EOOyG2Gs5Pyla7ZJj,Worst Behavior,59,270187,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/13,0.78,0.799,9,-6.359,1,0.15,0.158,0,0.209,0.414,109.944,4,Drake
49C6EGQhCUSgyADHYvJ7ez,Living Loving Maid (She's Just a Woman) - Remaster,49,159301,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.475,0.8079999999999999,9,-8.859,1,0.037000000000000005,0.000942,7.97e-06,0.146,0.8959999999999999,152.09799999999998,4,Zeppelin
0h2gzJQBt6duqZD6kWiz4s,Moby Dick,50,260960,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.49200000000000005,0.446,7,-17.181,1,0.064,0.025,0.8740000000000001,0.5660000000000001,0.35600000000000004,112.818,4,Zeppelin
23Cx5Jv0bsCMoUnoygy5jy,Light Up,46,274147,1,"['Drake', 'JAY-Z']","['3TVXtAsR1Inumwj472S9r4', '3nFkdlSjzX9mRTtwJOzDYB']",1/1/10,0.48200000000000004,0.907,8,-5.995,1,0.419,0.0945,0,0.151,0.212,86.12100000000001,4,Drake
63p3Slj0shAFP0Q7dQetj5,Used To,60,268480,1,"['Drake', 'Lil Wayne']","['3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']",2/12/15,0.9259999999999999,0.42700000000000005,10,-7.584,0,0.105,0.0703,0.000337,0.0818,0.304,96.025,4,Drake
5B3Zj2prDQT1VrYxXCzQg3,Since I've Been Loving You - Remaster,44,444148,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.39299999999999996,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,3,Zeppelin
53oDiRnrC69QkGIqXjJJat,Heartbreaker - Rough Mix with Vocal,29,265320,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.342,0.794,2,-8.639,1,0.0845,0.11,0.0177,0.16899999999999998,0.428,97.32700000000001,4,Zeppelin
3rJ3RO0egiDxdPJ8uXfZYQ,I Can't Quit You Baby - Remaster,35,258173,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.321,0.6970000000000001,2,-10.987,1,0.0835,0.0194,0.00791,0.168,0.377,143.611,3,Zeppelin
2whQxHDxButA5STZ32FYme,Communication Breakdown - Remaster,40,150201,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.375,0.956,2,-7.078,1,0.175,0.14400000000000002,7.6e-06,0.41700000000000004,0.381,175.04,4,Zeppelin
343YBumqHu19cGoGARUTsd,Fake Love,76,210937,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],3/18/17,0.9279999999999999,0.48100000000000004,9,-9.35,0,0.287,0.105,0,0.17600000000000002,0.613,134.007,4,Drake
5aooThgj87ID0vgiyvcjPM,I'm Goin In,63,225307,1,"['Drake', 'Lil Wayne', 'Jeezy']","['3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865', '4yBK75WVCQXej1p04GWqxH']",9/15/09,0.662,0.763,1,-8.455,1,0.377,0.0389,0,0.10300000000000001,0.5660000000000001,170.03099999999998,4,Drake
1SDiiE3v2z89VxC3aVRKHQ,Since I've Been Loving You - Remaster,64,444148,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1970,0.39299999999999996,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,3,Zeppelin
6FyDii5Aec6cNcjLzvS37z,100 (feat. Drake),61,334360,1,"['The Game', 'Drake']","['0NbfKEOTQCcwd6o7wSDOHI', '3TVXtAsR1Inumwj472S9r4']",1/22/16,0.8009999999999999,0.521,4,-9.871,0,0.28,0.0136,0,0.179,0.41200000000000003,108.025,4,Drake
5HqmfJsnokv4VOzdYJkV3L,Bron-Yr-Aur - 1993 Remaster,17,126373,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.34299999999999997,0.295,0,-18.524,1,0.0375,0.667,0.835,0.0946,0.261,171.668,4,Zeppelin
38KeSzb6FZYSogDXpc7xz8,Babe I'm Gonna Leave You - Remaster,52,402761,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.41100000000000003,0.466,4,-11.537,0,0.0332,0.375,8.47e-05,0.142,0.158,136.093,4,Zeppelin
49Y7HyMsxQegZqry19Ev9N,Whole Lotta Love - Remaster,44,334555,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.401,0.893,9,-11.171,1,0.43700000000000006,0.0617,0.0391,0.16399999999999998,0.406,87.979,4,Zeppelin
4OMu5a8sFpcRCPCcsoEaov,Babe I'm Gonna Leave You - 1990 Remaster,64,401067,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.40399999999999997,0.435,4,-12.045,0,0.0323,0.24600000000000002,0.00074,0.156,0.156,136.058,4,Zeppelin
7y6c07pgjZvtHI9kuMVqk1,Get It Together,70,250337,1,"['Drake', 'Black Coffee', 'Jorja Smith']","['3TVXtAsR1Inumwj472S9r4', '6wMr4zKPrrR0UVz08WtUWc', '1CoZyIx7UvdxT5c8UkMzHd']",3/18/17,0.7809999999999999,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.10400000000000001,0.8490000000000001,123.01100000000001,4,Drake
3buvRn4CDX86EO9LHTITGn,Heartbreaker - Remaster,50,254068,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.381,0.7340000000000001,2,-8.917,1,0.0933,0.0797,0.0469,0.17300000000000001,0.565,96.61399999999999,4,Zeppelin
6k7b4mcxLP5HPo6hNoXoM6,Shot For Me,43,224720,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],11/15/11,0.5660000000000001,0.465,2,-11.714,1,0.235,0.0555,0,0.5670000000000001,0.177,143.015,4,Drake
76HR8Ox6ApIoipqrXDheZ3,"Dazed and Confused - Live in Paris, 1969",28,901640,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.271,0.642,2,-10.107,1,0.0778,0.000893,0.27699999999999997,0.634,0.125,125.76799999999999,4,Zeppelin
0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,65,267720,1,"['Rick Ross', 'Drake', 'French Montana']","['1sBkRIssrMs1AbVkOJbc7a', '3TVXtAsR1Inumwj472S9r4', '6vXTefBL93Dj5IqAWq6OTv']",1/1/12,0.541,0.7340000000000001,7,-4.232,0,0.166,0.0621,0,0.12,0.321,162.304,4,Drake
2Kka8ruBg8jCabrZyAVEHS,Houses of the Holy - Rough Mix with Overdubs,51,231787,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.605,0.691,9,-10.57,1,0.0337,0.467,0.742,0.441,0.965,123.288,4,Zeppelin
5H4mXWKcicuLKDn4Jy0sK7,Time Flies,74,192932,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/1/20,0.8640000000000001,0.47700000000000004,10,-5.786,1,0.22399999999999998,0.201,0,0.182,0.5,86.46,4,Drake
3QxkFuTanJK5c5xWOAg9yu,Gallows Pole - Remaster,37,297929,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.39899999999999997,0.845,2,-8.736,1,0.0369,0.125,0.00109,0.33399999999999996,0.359,105.911,4,Zeppelin
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,82,247059,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],4/3/20,0.8340000000000001,0.45399999999999996,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,4,Drake
6EW1fwOk4JHmTZKINZsyjB,B.B. King Freestyle (with Drake),70,222801,1,"['Lil Wayne', 'Drake']","['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']",11/30/20,0.664,0.5529999999999999,11,-8.316,1,0.415,0.455,0,0.18100000000000002,0.722,87.009,4,Drake
2fQ2iALVbAZ7MkH6PaaIJ6,No Quarter - 1990 Remaster,57,419133,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.33899999999999997,0.34,11,-14.377,1,0.0385,0.657,0.45899999999999996,0.375,0.11699999999999999,142.362,4,Zeppelin
0GR7iJLhj80KD5LkA14ZRn,Digital Dash,61,231231,1,"['Drake', 'Future']","['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",9/20/15,0.8809999999999999,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,4,Drake
6EhTV1LTE62E7xbXSxDUUJ,Moby Dick - Remaster,1,260914,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.461,0.41,7,-18.441,1,0.0623,0.0945,0.9,0.551,0.375,100.335,4,Zeppelin
6j9iyrrmqWlQZ5SD1hSTaq,No Lie,62,237827,1,"['2 Chainz', 'Drake']","['17lzZA2AlOHwCwFALHttmp', '3TVXtAsR1Inumwj472S9r4']",1/1/12,0.634,0.665,6,-5.984,0,0.17600000000000002,0.0172,0,0.365,0.611,131.108,4,Drake
2eDdFHgqNJltzlvlZFVDWd,Over the Hills and Far Away - Remaster,51,290934,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.20600000000000002,96.95,4,Zeppelin
3y6e01poVQDru5OLUu8nhE,No Guns Allowed (feat. Drake & Cori B.),52,211827,0,"['Snoop Lion', 'Drake', 'Cori B.']","['4RxUeUyMaEe2T5tvULq5j0', '3TVXtAsR1Inumwj472S9r4', '1eNtnCEsJ1TF1TdXiK4T0H']",4/19/13,0.6829999999999999,0.606,1,-7.057,1,0.0476,0.158,0,0.11,0.369,131.92600000000002,4,Drake
238Sekyg7DyN2XDm0z4oWY,Fancy,51,319387,1,"['Drake', 'T.I.', 'Swizz Beatz']","['3TVXtAsR1Inumwj472S9r4', '4OBJLual30L7gRl5UkeRcT', '2cADQgiLMjNhbsfeN52Bf3']",1/1/10,0.523,0.884,2,-5.581,0,0.461,0.331,2e-06,0.35600000000000004,0.28300000000000003,87.275,4,Drake
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),82,205427,1,"['Drake', 'Rick Ross']","['3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a']",6/15/19,0.831,0.502,10,-4.045,0,0.046,0.10099999999999999,0,0.122,0.10099999999999999,100.541,4,Drake
1OHoBC4icbuNhpSxP400sv,Preach,66,236973,1,"['Drake', 'PARTYNEXTDOOR']","['3TVXtAsR1Inumwj472S9r4', '2HPaUgqeutzr3jx5a9WyDV']",2/12/15,0.605,0.51,11,-8.094,0,0.423,0.165,8.8e-05,0.10400000000000001,0.389,65.255,4,Drake
6fxcpQMUoX0ofnbIHVnVWN,Out on the Tiles - Remaster,54,247345,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1970,0.418,0.9620000000000001,4,-8.423,1,0.0567,0.083,0.00282,0.138,0.59,94.141,4,Zeppelin
3VYEHEaUE4Zh38xSQtXCwU,Hots on for Nowhere - Remaster,37,284213,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/31/76,0.512,0.894,2,-9.044,1,0.0576,0.0785,1.32e-06,0.184,0.75,96.13799999999999,4,Zeppelin
6Na5uKk5SsqZimk0hAWo8y,Signs,69,234373,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],6/23/17,0.794,0.735,0,-4.204,1,0.054000000000000006,0.10800000000000001,0.00578,0.11199999999999999,0.223,107.374,4,Drake
3gyroWpKKzkVkOhLJ57Tv5,The Battle of Evermore - Mandolin / Guitar Mix from Headley Grange,41,253373,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.491,0.47700000000000004,7,-15.987,1,0.0633,0.74,0.905,0.11800000000000001,0.6829999999999999,146.38,4,Zeppelin
7FvEP1wqocKmOL0mSzi2BV,All My Love - Remaster,38,353720,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],8/15/79,0.5539999999999999,0.7909999999999999,7,-8.326,1,0.0288,0.113,1.76e-05,0.166,0.6970000000000001,91.10799999999999,4,Zeppelin
18PSaTJMLkFNWnW0NWdOAW,Find Your Love,59,208947,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/10,0.625,0.613,6,-6.005,0,0.17300000000000001,0.0209,0,0.0286,0.738,96.03299999999999,4,Drake
05BTaDBhGylMDjupCczCwC,Misty Mountain Hop - Alternate Mix,53,285053,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.488,0.892,2,-7.131,1,0.0496,0.0763,0.486,0.266,0.675,132.554,4,Zeppelin
2gz5zUs2ah7IkHbbb9yOUN,Celebration Day - Remaster,35,210227,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.45299999999999996,0.895,2,-9.143,1,0.0649,0.0348,0.00128,0.299,0.446,128.313,4,Zeppelin
12d5QFwzh60IIHlsSnAvps,10 Bands,65,177733,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2/12/15,0.825,0.7559999999999999,11,-3.687,0,0.38299999999999995,0.265,2.15e-06,0.0762,0.888,172.938,4,Drake
2mmUoyPxzbxehpfm1TpTRK,Star67,61,294973,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2/12/15,0.521,0.392,3,-7.88,1,0.17,0.747,8.81e-06,0.198,0.166,91.939,4,Drake
6IBn2H6Axqg4mc4PZW6jRz,Black Country Woman - Remaster,33,264630,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.759,0.815,7,-9.929,1,0.052000000000000005,0.655,1.18e-05,0.159,0.599,127.569,4,Zeppelin
3X37NtwadSS0RM20dh2IgP,Worst Behavior,57,270200,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/13,0.777,0.778,9,-6.349,1,0.136,0.156,1.08e-06,0.196,0.43700000000000006,109.925,4,Drake
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),83,220488,1,"['Drake', 'Giveon']","['3TVXtAsR1Inumwj472S9r4', '4fxd5Ee7UefO4CUXgwJ7IP']",5/1/20,0.735,0.449,10,-7.507,1,0.34700000000000003,0.629,0,0.113,0.0397,122.947,4,Drake
2AGottAzfC8bHzF7kEJ3Wa,Diamonds Dancing,62,314632,1,"['Drake', 'Future']","['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",9/20/15,0.51,0.358,1,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036,4,Drake
3w2GGz0HjIu9OcWXINRFJR,Rock and Roll - 1990 Remaster,59,219800,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.327,0.895,9,-7.428,1,0.0367,0.000564,0.0159,0.10400000000000001,0.898,169.39,4,Zeppelin
63jSSgwKQtEdOVRuj85GX7,Hats off To (Roy) Harper - Remaster,44,222356,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1970,0.39899999999999997,0.46299999999999997,5,-13.789,1,0.0592,0.376,0.0841,0.174,0.278,115.85,4,Zeppelin
0N1qwteKuXxAIKUo9FW10v,Over the Hills and Far Away - Guitar Mix Backing Track,30,262080,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.455,0.47700000000000004,2,-15.509,1,0.0401,0.32899999999999996,0.779,0.115,0.5579999999999999,97.76899999999999,4,Zeppelin
5g9VOUgrn7ozYE3ZQm8w41,In My Time of Dying - 1990 Remaster,52,665600,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.33,0.843,2,-10.221,1,0.0581,0.13699999999999998,0.00586,0.19899999999999998,0.474,101.855,4,Zeppelin
124NFj84ppZ5pAxTuVQYCQ,Take Care,74,277387,1,"['Drake', 'Rihanna']","['3TVXtAsR1Inumwj472S9r4', '5pKCCKE2ajJHZ9KAiaK11H']",11/15/11,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4,Drake
4ezAjoV01phDz1SqO6SzEU,Why You Always Hatin?,53,196587,1,"['YG', 'Drake', 'Kamaiyah']","['0A0FS04o6zMoto8OKPsDwY', '3TVXtAsR1Inumwj472S9r4', '3XVpDdKav6C6zwlDXPhMEO']",6/17/16,0.925,0.355,0,-9.309,0,0.55,0.0413,0,0.141,0.38299999999999995,92.988,4,Drake
5RPiBNQVmuEm7YlVVotrLa,Your Time Is Gonna Come - Remaster,48,274694,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.32799999999999996,0.575,7,-10.437,1,0.0439,0.35100000000000003,0.000556,0.688,0.249,149.645,4,Zeppelin
6desCioUlggumX6D0kBDtq,Celebration Day - 1990 Remaster,33,208560,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.466,0.88,2,-9.635,1,0.067,0.0549,0.000938,0.322,0.467,128.269,4,Zeppelin
5mPSyjLatqB00IkPqRlbTE,Pop Style,65,212947,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/6/16,0.713,0.462,7,-10.027,1,0.12300000000000001,0.192,2.16e-06,0.105,0.0594,133.053,4,Drake
1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,56,150960,1,"['Drake', 'Kendrick Lamar']","['3TVXtAsR1Inumwj472S9r4', '2YZyLoL8N0Wb9xBt1NhZWg']",11/15/11,0.711,0.5429999999999999,0,-12.692,1,0.11199999999999999,0.41200000000000003,0,0.505,0.8009999999999999,102.01,4,Drake
50Q8UxVcylDM1XMxjgXQ2m,Wearing and Tearing - 1990 Remaster,21,329133,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.29600000000000004,0.953,9,-8.459,1,0.0532,8.379999999999999e-05,0.03,0.0341,0.156,109.05799999999999,4,Zeppelin
5vAJknHmF3jEhKNMI5VzVV,The Ocean - Live at MSG 1973; 2018 Remaster,38,316093,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.308,0.9390000000000001,9,-7.359,1,0.14300000000000002,0.00258,0.00114,0.958,0.42100000000000004,124.105,5,Zeppelin
5wukyNccQJlVbIz1yluAtY,Darlene - 1993 Remaster,19,307227,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.361,0.909,0,-8.276,1,0.0878,0.0346,0.0316,0.11,0.654,160.5,4,Zeppelin
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,78,333893,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.41200000000000003,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.42200000000000004,89.74,4,Zeppelin
3mDFLytDotXo2p0rvfGbkA,What's Next,74,178154,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],3/5/21,0.777,0.58,0,-6.928,0,0.0525,0.0125,0,0.161,0.0636,129.918,4,Drake
7KcGEssn7BnJdTgildK5y0,No Frauds,64,272453,1,"['Nicki Minaj', 'Drake', 'Lil Wayne']","['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']",3/10/17,0.867,0.5579999999999999,1,-6.975,1,0.258,0.0884,4.05e-06,0.541,0.43200000000000005,139.061,4,Drake
3lv1CWxTt7oNna7p9rSmHF,Shot For Me,39,224719,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],11/15/11,0.5660000000000001,0.465,2,-11.714,1,0.235,0.0555,0,0.5670000000000001,0.177,143.015,4,Drake
22xTwPtwubGTYwTbwAJIeD,Ozone Baby - Remaster,35,216360,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.556,0.878,2,-7.561,1,0.0351,0.033,0.000449,0.24,0.961,141.75799999999998,4,Zeppelin
12VWzyPDBCc8fqeWCAfNwR,One Dance,66,173987,0,"['Drake', 'WizKid', 'Kyla']","['3TVXtAsR1Inumwj472S9r4', '3tVQdUvClmAT7URs9V3rsp', '77DAFfvm3O9zT5dIoG0eIO']",5/13/16,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.32899999999999996,0.37,103.96700000000001,4,Drake
3OuMIIFP5TxM8tLXMWYPGV,Whole Lotta Love - Remaster,51,334555,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.401,0.893,9,-11.171,1,0.43700000000000006,0.0617,0.0391,0.16399999999999998,0.406,87.979,4,Zeppelin
1Ug1mV9h5qVSs4rvvnQWux,I Invented Sex (feat. Drake),58,247933,0,"['Trey Songz', 'Drake']","['2iojnBLj0qIMiKPvVhLnsH', '3TVXtAsR1Inumwj472S9r4']",8/31/09,0.69,0.76,0,-4.778,1,0.0587,0.0678,0,0.184,0.46799999999999997,89.958,4,Drake
7IgBLFklu75pp8Y1vphChS,The Crunge - Remaster,45,197704,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.531,0.7979999999999999,2,-8.514,1,0.14800000000000002,0.132,0,0.35600000000000004,0.852,112.609,5,Zeppelin
1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),75,235477,1,"['PARTYNEXTDOOR', 'Drake']","['2HPaUgqeutzr3jx5a9WyDV', '3TVXtAsR1Inumwj472S9r4']",8/12/16,0.7170000000000001,0.34700000000000003,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.98700000000001,4,Drake
5OGPjlTOXvKFhnCy9zSdpv,In the Evening - Remaster,41,413907,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],8/15/79,0.431,0.789,2,-8.224,1,0.0449,0.0122,0.0921,0.11900000000000001,0.425,104.036,4,Zeppelin
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),79,193839,1,"['21 Savage', 'Metro Boomin', 'Drake']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '3TVXtAsR1Inumwj472S9r4']",10/2/20,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.7040000000000001,172.08,4,Drake
72TFWvU3wUYdUuxejTTIzt,Work,78,219320,1,"['Rihanna', 'Drake']","['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",1/28/16,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.5579999999999999,91.97399999999999,4,Drake
1iLv1ieT9BZ3qsti9yTCnG,Odio (feat. Drake),72,225000,0,"['Romeo Santos', 'Drake']","['5lwmRuXgjX8xIwlnauTZIP', '3TVXtAsR1Inumwj472S9r4']",2/25/14,0.802,0.725,0,-5.965,0,0.0676,0.574,0,0.0821,0.598,128.04,4,Drake
4MRT0dDbhqFKl67WzhUbSw,Only,70,312027,1,"['Nicki Minaj', 'Drake', 'Lil Wayne', 'Chris Brown']","['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865', '7bXgB6jMjp9ATFy66eO08Z']",12/15/14,0.573,0.495,8,-7.245,0,0.5920000000000001,0.405,0,0.0969,0.255,179.196,3,Drake
5h32ElaHxUjVCyMRb5snh2,We're Gonna Groove - 1993 Remaster,21,157840,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.312,0.847,9,-8.797,1,0.0996,0.00396,0.521,0.0403,0.569,119.46600000000001,4,Zeppelin
53VIWPPMz9S7ob0D8JxF9N,Miss Me,52,305520,1,"['Drake', 'Lil Wayne']","['3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']",1/1/10,0.429,0.8640000000000001,2,-5.975,1,0.604,0.081,0,0.331,0.332,100.83200000000001,5,Drake
26nr9XnFCYWxBTIP7HyWXg,Toxic,54,198813,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/8/04,0.774,0.8390000000000001,5,-3.948,0,0.114,0.027000000000000003,0.0166,0.252,0.9229999999999999,142.985,4,Britney
6WRkblRVnlmwWxdSILxW8f,My Only Wish (This Year),0,254253,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],3/29/19,0.67,0.8059999999999999,0,-4.822,1,0.0263,0.21899999999999997,0,0.222,0.6890000000000001,147.07299999999998,4,Britney
